"GEOID","GEONAME","PROFLN","TITLE","GENDER","OCC_CODE","OCC_DESCRIPTION","TOTAL","HISP_LAT","WHITE","BLACK","AM_ID","ASIAN","HI_PI","OTHER","PCT_HISP_LAT","PCT_WHITE","PCT_BLACKT","PCT_AM_ID","PCT_ASIAN","PCT_HI_PI","PCT_OTHER"
"05000US30049","Lewis and Clark County, Montana",1,"Number","Total","3150","Other therapists",75,0,75,0,0,0,0,0,0,100,0,0,0,0,0
"05000US30049","Lewis and Clark County, Montana",3,"Number","Men","3150","Other therapists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"05000US30049","Lewis and Clark County, Montana",5,"Number","Women","3150","Other therapists",65,0,65,0,0,0,0,0,0,100,0,0,0,0,0
"05000US30063","Missoula County, Montana",1,"Number","Total","3150","Other therapists",195,0,150,0,20,0,0,25,0,76.92,0,10.26,0,0,12.82
"05000US30063","Missoula County, Montana",3,"Number","Men","3150","Other therapists",50,0,30,0,20,0,0,0,0,60,0,40,0,0,0
"05000US30063","Missoula County, Montana",5,"Number","Women","3150","Other therapists",145,0,125,0,0,0,0,25,0,86.21,0,0,0,0,17.24
"05000US30111","Yellowstone County, Montana",1,"Number","Total","3150","Other therapists",570,50,425,4,4,0,0,85,8.77,74.56,0.7,0.7,0,0,14.91
"05000US30111","Yellowstone County, Montana",3,"Number","Men","3150","Other therapists",195,50,100,0,0,0,0,45,25.64,51.28,0,0,0,0,23.08
"05000US30111","Yellowstone County, Montana",5,"Number","Women","3150","Other therapists",375,0,320,4,4,0,0,45,0,85.33,1.07,1.07,0,0,12
"05000US31055","Douglas County, Nebraska",1,"Number","Total","3150","Other therapists",1135,0,1105,0,0,30,0,0,0,97.36,0,0,2.64,0,0
"05000US31055","Douglas County, Nebraska",3,"Number","Men","3150","Other therapists",190,0,180,0,0,15,0,0,0,94.74,0,0,7.89,0,0
"05000US31055","Douglas County, Nebraska",5,"Number","Women","3150","Other therapists",945,0,925,0,0,20,0,0,0,97.88,0,0,2.12,0,0
"05000US31079","Hall County, Nebraska",1,"Number","Total","3150","Other therapists",85,35,50,0,0,0,0,0,41.18,58.82,0,0,0,0,0
"05000US31079","Hall County, Nebraska",3,"Number","Men","3150","Other therapists",35,25,10,0,0,0,0,0,71.43,28.57,0,0,0,0,0
"05000US31079","Hall County, Nebraska",5,"Number","Women","3150","Other therapists",50,4,45,0,0,0,0,0,8,90,0,0,0,0,0
"05000US31109","Lancaster County, Nebraska",1,"Number","Total","3150","Other therapists",430,20,395,0,0,15,0,0,4.65,91.86,0,0,3.49,0,0
"05000US31109","Lancaster County, Nebraska",3,"Number","Men","3150","Other therapists",115,20,80,0,0,15,0,0,17.39,69.57,0,0,13.04,0,0
"05000US31109","Lancaster County, Nebraska",5,"Number","Women","3150","Other therapists",315,0,315,0,0,0,0,0,0,100,0,0,0,0,0
"05000US31153","Sarpy County, Nebraska",1,"Number","Total","3150","Other therapists",125,0,125,0,0,0,0,0,0,100,0,0,0,0,0
"05000US31153","Sarpy County, Nebraska",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US31153","Sarpy County, Nebraska",5,"Number","Women","3150","Other therapists",125,0,125,0,0,0,0,0,0,100,0,0,0,0,0
"05000US32003","Clark County, Nevada",1,"Number","Total","3150","Other therapists",2325,420,1115,480,0,235,4,70,18.06,47.96,20.65,0,10.11,0.17,3.01
"05000US32003","Clark County, Nevada",3,"Number","Men","3150","Other therapists",760,95,340,240,0,75,0,10,12.5,44.74,31.58,0,9.87,0,1.32
"05000US32003","Clark County, Nevada",5,"Number","Women","3150","Other therapists",1565,325,775,240,0,160,4,60,20.77,49.52,15.34,0,10.22,0.26,3.83
"05000US32007","Elko County, Nevada",1,"Number","Total","3150","Other therapists",20,0,20,0,0,0,0,0,0,100,0,0,0,0,0
"05000US32007","Elko County, Nevada",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US32007","Elko County, Nevada",5,"Number","Women","3150","Other therapists",20,0,20,0,0,0,0,0,0,100,0,0,0,0,0
"05000US32019","Lyon County, Nevada",1,"Number","Total","3150","Other therapists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"05000US32019","Lyon County, Nevada",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US32019","Lyon County, Nevada",5,"Number","Women","3150","Other therapists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"05000US32031","Washoe County, Nevada",1,"Number","Total","3150","Other therapists",360,25,295,0,4,20,0,15,6.94,81.94,0,1.11,5.56,0,4.17
"05000US32031","Washoe County, Nevada",3,"Number","Men","3150","Other therapists",105,20,75,0,0,10,0,0,19.05,71.43,0,0,9.52,0,0
"05000US32031","Washoe County, Nevada",5,"Number","Women","3150","Other therapists",255,10,220,0,4,10,0,15,3.92,86.27,0,1.57,3.92,0,5.88
"05000US32510","Carson City, Nevada",1,"Number","Total","3150","Other therapists",95,30,60,10,0,0,0,0,31.58,63.16,10.53,0,0,0,0
"05000US32510","Carson City, Nevada",3,"Number","Men","3150","Other therapists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US32510","Carson City, Nevada",5,"Number","Women","3150","Other therapists",85,30,45,10,0,0,0,0,35.29,52.94,11.76,0,0,0,0
"05000US33001","Belknap County, New Hampshire",1,"Number","Total","3150","Other therapists",130,0,130,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33001","Belknap County, New Hampshire",3,"Number","Men","3150","Other therapists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33001","Belknap County, New Hampshire",5,"Number","Women","3150","Other therapists",120,0,120,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33005","Cheshire County, New Hampshire",1,"Number","Total","3150","Other therapists",120,0,120,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33005","Cheshire County, New Hampshire",3,"Number","Men","3150","Other therapists",30,0,30,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33005","Cheshire County, New Hampshire",5,"Number","Women","3150","Other therapists",90,0,90,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33009","Grafton County, New Hampshire",1,"Number","Total","3150","Other therapists",275,0,255,0,0,20,0,0,0,92.73,0,0,7.27,0,0
"05000US33009","Grafton County, New Hampshire",3,"Number","Men","3150","Other therapists",125,0,125,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33009","Grafton County, New Hampshire",5,"Number","Women","3150","Other therapists",150,0,135,0,0,20,0,0,0,90,0,0,13.33,0,0
"05000US33011","Hillsborough County, New Hampshire",1,"Number","Total","3150","Other therapists",485,0,430,0,0,55,0,0,0,88.66,0,0,11.34,0,0
"05000US33011","Hillsborough County, New Hampshire",3,"Number","Men","3150","Other therapists",60,0,60,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33011","Hillsborough County, New Hampshire",5,"Number","Women","3150","Other therapists",430,0,375,0,0,55,0,0,0,87.21,0,0,12.79,0,0
"05000US33013","Merrimack County, New Hampshire",1,"Number","Total","3150","Other therapists",200,0,195,0,0,0,0,4,0,97.5,0,0,0,0,2
"05000US33013","Merrimack County, New Hampshire",3,"Number","Men","3150","Other therapists",40,0,35,0,0,0,0,4,0,87.5,0,0,0,0,10
"05000US33013","Merrimack County, New Hampshire",5,"Number","Women","3150","Other therapists",160,0,160,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33015","Rockingham County, New Hampshire",1,"Number","Total","3150","Other therapists",450,0,430,0,0,0,0,20,0,95.56,0,0,0,0,4.44
"05000US33015","Rockingham County, New Hampshire",3,"Number","Men","3150","Other therapists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33015","Rockingham County, New Hampshire",5,"Number","Women","3150","Other therapists",425,0,405,0,0,0,0,20,0,95.29,0,0,0,0,4.71
"05000US33017","Strafford County, New Hampshire",1,"Number","Total","3150","Other therapists",300,15,285,0,0,0,0,0,5,95,0,0,0,0,0
"05000US33017","Strafford County, New Hampshire",3,"Number","Men","3150","Other therapists",30,0,30,0,0,0,0,0,0,100,0,0,0,0,0
"05000US33017","Strafford County, New Hampshire",5,"Number","Women","3150","Other therapists",270,15,255,0,0,0,0,0,5.56,94.44,0,0,0,0,0
"05000US34001","Atlantic County, New Jersey",1,"Number","Total","3150","Other therapists",335,20,245,20,0,30,0,20,5.97,73.13,5.97,0,8.96,0,5.97
"05000US34001","Atlantic County, New Jersey",3,"Number","Men","3150","Other therapists",95,0,70,20,0,0,0,0,0,73.68,21.05,0,0,0,0
"05000US34001","Atlantic County, New Jersey",5,"Number","Women","3150","Other therapists",240,20,170,0,0,30,0,20,8.33,70.83,0,0,12.5,0,8.33
"05000US34003","Bergen County, New Jersey",1,"Number","Total","3150","Other therapists",1060,135,700,100,0,125,0,0,12.74,66.04,9.43,0,11.79,0,0
"05000US34003","Bergen County, New Jersey",3,"Number","Men","3150","Other therapists",195,45,55,65,0,30,0,0,23.08,28.21,33.33,0,15.38,0,0
"05000US34003","Bergen County, New Jersey",5,"Number","Women","3150","Other therapists",865,85,645,35,0,100,0,0,9.83,74.57,4.05,0,11.56,0,0
"05000US34005","Burlington County, New Jersey",1,"Number","Total","3150","Other therapists",480,10,395,65,0,10,0,0,2.08,82.29,13.54,0,2.08,0,0
"05000US34005","Burlington County, New Jersey",3,"Number","Men","3150","Other therapists",105,10,95,0,0,0,0,0,9.52,90.48,0,0,0,0,0
"05000US34005","Burlington County, New Jersey",5,"Number","Women","3150","Other therapists",375,0,300,65,0,10,0,0,0,80,17.33,0,2.67,0,0
"05000US34007","Camden County, New Jersey",1,"Number","Total","3150","Other therapists",845,4,615,175,0,30,0,25,0.47,72.78,20.71,0,3.55,0,2.96
"05000US34007","Camden County, New Jersey",3,"Number","Men","3150","Other therapists",185,0,125,45,0,10,0,4,0,67.57,24.32,0,5.41,0,2.16
"05000US34007","Camden County, New Jersey",5,"Number","Women","3150","Other therapists",660,4,490,125,0,20,0,20,0.61,74.24,18.94,0,3.03,0,3.03
"05000US34009","Cape May County, New Jersey",1,"Number","Total","3150","Other therapists",225,4,225,0,0,0,0,0,1.78,100,0,0,0,0,0
"05000US34009","Cape May County, New Jersey",3,"Number","Men","3150","Other therapists",115,0,115,0,0,0,0,0,0,100,0,0,0,0,0
"05000US34009","Cape May County, New Jersey",5,"Number","Women","3150","Other therapists",110,4,110,0,0,0,0,0,3.64,100,0,0,0,0,0
"05000US34011","Cumberland County, New Jersey",1,"Number","Total","3150","Other therapists",145,0,100,0,0,0,0,40,0,68.97,0,0,0,0,27.59
"05000US34011","Cumberland County, New Jersey",3,"Number","Men","3150","Other therapists",20,0,20,0,0,0,0,0,0,100,0,0,0,0,0
"05000US34011","Cumberland County, New Jersey",5,"Number","Women","3150","Other therapists",125,0,80,0,0,0,0,40,0,64,0,0,0,0,32
"05000US34013","Essex County, New Jersey",1,"Number","Total","3150","Other therapists",1320,110,645,320,0,205,0,35,8.33,48.86,24.24,0,15.53,0,2.65
"05000US34013","Essex County, New Jersey",3,"Number","Men","3150","Other therapists",390,0,180,30,0,145,0,30,0,46.15,7.69,0,37.18,0,7.69
"05000US34013","Essex County, New Jersey",5,"Number","Women","3150","Other therapists",930,110,465,290,0,60,0,4,11.83,50,31.18,0,6.45,0,0.43
"05000US34015","Gloucester County, New Jersey",1,"Number","Total","3150","Other therapists",285,35,220,20,0,10,0,0,12.28,77.19,7.02,0,3.51,0,0
"05000US34015","Gloucester County, New Jersey",3,"Number","Men","3150","Other therapists",60,0,60,0,0,0,0,0,0,100,0,0,0,0,0
"05000US34015","Gloucester County, New Jersey",5,"Number","Women","3150","Other therapists",225,35,160,20,0,10,0,0,15.56,71.11,8.89,0,4.44,0,0
"05000US34017","Hudson County, New Jersey",1,"Number","Total","3150","Other therapists",515,145,170,110,0,70,0,15,28.16,33.01,21.36,0,13.59,0,2.91
"05000US34017","Hudson County, New Jersey",3,"Number","Men","3150","Other therapists",210,60,80,50,0,10,0,4,28.57,38.1,23.81,0,4.76,0,1.9
"05000US34017","Hudson County, New Jersey",5,"Number","Women","3150","Other therapists",300,85,90,60,0,60,0,4,28.33,30,20,0,20,0,1.33
"05000US34019","Hunterdon County, New Jersey",1,"Number","Total","3150","Other therapists",65,0,45,0,0,20,0,0,0,69.23,0,0,30.77,0,0
"05000US34019","Hunterdon County, New Jersey",3,"Number","Men","3150","Other therapists",4,0,0,0,0,4,0,0,0,0,0,0,100,0,0
"05000US34019","Hunterdon County, New Jersey",5,"Number","Women","3150","Other therapists",55,0,45,0,0,10,0,0,0,81.82,0,0,18.18,0,0
"05000US34021","Mercer County, New Jersey",1,"Number","Total","3150","Other therapists",505,4,415,35,0,40,0,10,0.79,82.18,6.93,0,7.92,0,1.98
"05000US34021","Mercer County, New Jersey",3,"Number","Men","3150","Other therapists",90,0,55,20,0,15,0,0,0,61.11,22.22,0,16.67,0,0
"05000US34021","Mercer County, New Jersey",5,"Number","Women","3150","Other therapists",415,4,360,15,0,25,0,10,0.96,86.75,3.61,0,6.02,0,2.41
"05000US34023","Middlesex County, New Jersey",1,"Number","Total","3150","Other therapists",895,60,610,90,0,130,0,0,6.7,68.16,10.06,0,14.53,0,0
"05000US34023","Middlesex County, New Jersey",3,"Number","Men","3150","Other therapists",180,15,70,45,0,50,0,0,8.33,38.89,25,0,27.78,0,0
"05000US34023","Middlesex County, New Jersey",5,"Number","Women","3150","Other therapists",715,50,540,45,0,80,0,0,6.99,75.52,6.29,0,11.19,0,0
"05000US34025","Monmouth County, New Jersey",1,"Number","Total","3150","Other therapists",750,30,640,20,0,40,0,20,4,85.33,2.67,0,5.33,0,2.67
"05000US34025","Monmouth County, New Jersey",3,"Number","Men","3150","Other therapists",185,4,175,0,0,4,0,0,2.16,94.59,0,0,2.16,0,0
"05000US34025","Monmouth County, New Jersey",5,"Number","Women","3150","Other therapists",565,25,470,20,0,35,0,20,4.42,83.19,3.54,0,6.19,0,3.54
"05000US34027","Morris County, New Jersey",1,"Number","Total","3150","Other therapists",885,60,780,15,0,20,0,15,6.78,88.14,1.69,0,2.26,0,1.69
"05000US34027","Morris County, New Jersey",3,"Number","Men","3150","Other therapists",115,10,100,0,0,0,0,0,8.7,86.96,0,0,0,0,0
"05000US34027","Morris County, New Jersey",5,"Number","Women","3150","Other therapists",775,50,680,15,0,20,0,15,6.45,87.74,1.94,0,2.58,0,1.94
"05000US34029","Ocean County, New Jersey",1,"Number","Total","3150","Other therapists",710,4,655,4,0,45,0,0,0.56,92.25,0.56,0,6.34,0,0
"05000US34029","Ocean County, New Jersey",3,"Number","Men","3150","Other therapists",165,0,130,0,0,35,0,0,0,78.79,0,0,21.21,0,0
"05000US34029","Ocean County, New Jersey",5,"Number","Women","3150","Other therapists",545,4,525,4,0,10,0,0,0.73,96.33,0.73,0,1.83,0,0
"05000US34031","Passaic County, New Jersey",1,"Number","Total","3150","Other therapists",405,40,280,25,0,65,0,0,9.88,69.14,6.17,0,16.05,0,0
"05000US34031","Passaic County, New Jersey",3,"Number","Men","3150","Other therapists",85,0,50,0,0,35,0,0,0,58.82,0,0,41.18,0,0
"05000US34031","Passaic County, New Jersey",5,"Number","Women","3150","Other therapists",320,40,225,25,0,30,0,0,12.5,70.31,7.81,0,9.38,0,0
"05000US34033","Salem County, New Jersey",1,"Number","Total","3150","Other therapists",105,0,95,10,0,0,0,0,0,90.48,9.52,0,0,0,0
"05000US34033","Salem County, New Jersey",3,"Number","Men","3150","Other therapists",30,0,30,0,0,0,0,0,0,100,0,0,0,0,0
"05000US34033","Salem County, New Jersey",5,"Number","Women","3150","Other therapists",75,0,70,10,0,0,0,0,0,93.33,13.33,0,0,0,0
"05000US34035","Somerset County, New Jersey",1,"Number","Total","3150","Other therapists",535,20,315,50,0,150,0,0,3.74,58.88,9.35,0,28.04,0,0
"05000US34035","Somerset County, New Jersey",3,"Number","Men","3150","Other therapists",85,0,35,0,0,45,0,0,0,41.18,0,0,52.94,0,0
"05000US34035","Somerset County, New Jersey",5,"Number","Women","3150","Other therapists",450,20,280,50,0,100,0,0,4.44,62.22,11.11,0,22.22,0,0
"05000US34037","Sussex County, New Jersey",1,"Number","Total","3150","Other therapists",80,0,80,0,0,4,0,0,0,100,0,0,5,0,0
"05000US34037","Sussex County, New Jersey",3,"Number","Men","3150","Other therapists",4,0,0,0,0,4,0,0,0,0,0,0,100,0,0
"05000US34037","Sussex County, New Jersey",5,"Number","Women","3150","Other therapists",80,0,80,0,0,0,0,0,0,100,0,0,0,0,0
"05000US34039","Union County, New Jersey",1,"Number","Total","3150","Other therapists",510,95,245,80,0,65,0,30,18.63,48.04,15.69,0,12.75,0,5.88
"05000US34039","Union County, New Jersey",3,"Number","Men","3150","Other therapists",115,30,50,0,0,35,0,0,26.09,43.48,0,0,30.43,0,0
"05000US34039","Union County, New Jersey",5,"Number","Women","3150","Other therapists",395,65,195,80,0,30,0,30,16.46,49.37,20.25,0,7.59,0,7.59
"05000US34041","Warren County, New Jersey",1,"Number","Total","3150","Other therapists",150,0,95,40,0,10,0,0,0,63.33,26.67,0,6.67,0,0
"05000US34041","Warren County, New Jersey",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US34041","Warren County, New Jersey",5,"Number","Women","3150","Other therapists",150,0,95,40,0,10,0,0,0,63.33,26.67,0,6.67,0,0
"05000US35001","Bernalillo County, New Mexico",1,"Number","Total","3150","Other therapists",1140,215,830,0,10,60,0,20,18.86,72.81,0,0.88,5.26,0,1.75
"05000US35001","Bernalillo County, New Mexico",3,"Number","Men","3150","Other therapists",320,30,210,0,0,60,0,20,9.38,65.62,0,0,18.75,0,6.25
"05000US35001","Bernalillo County, New Mexico",5,"Number","Women","3150","Other therapists",820,185,620,0,10,0,0,0,22.56,75.61,0,1.22,0,0,0
"05000US35005","Chaves County, New Mexico",1,"Number","Total","3150","Other therapists",45,40,4,0,0,0,0,0,88.89,8.89,0,0,0,0,0
"05000US35005","Chaves County, New Mexico",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US35005","Chaves County, New Mexico",5,"Number","Women","3150","Other therapists",45,40,4,0,0,0,0,0,88.89,8.89,0,0,0,0,0
"05000US35009","Curry County, New Mexico",1,"Number","Total","3150","Other therapists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35009","Curry County, New Mexico",3,"Number","Men","3150","Other therapists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35009","Curry County, New Mexico",5,"Number","Women","3150","Other therapists",20,0,20,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35013","Doña Ana County, New Mexico",1,"Number","Total","3150","Other therapists",150,55,55,4,10,25,0,0,36.67,36.67,2.67,6.67,16.67,0,0
"05000US35013","Doña Ana County, New Mexico",3,"Number","Men","3150","Other therapists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35013","Doña Ana County, New Mexico",5,"Number","Women","3150","Other therapists",125,55,35,4,10,25,0,0,44,28,3.2,8,20,0,0
"05000US35015","Eddy County, New Mexico",1,"Number","Total","3150","Other therapists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35015","Eddy County, New Mexico",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US35015","Eddy County, New Mexico",5,"Number","Women","3150","Other therapists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35025","Lea County, New Mexico",1,"Number","Total","3150","Other therapists",65,20,50,0,0,0,0,0,30.77,76.92,0,0,0,0,0
"05000US35025","Lea County, New Mexico",3,"Number","Men","3150","Other therapists",30,0,30,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35025","Lea County, New Mexico",5,"Number","Women","3150","Other therapists",40,20,20,0,0,0,0,0,50,50,0,0,0,0,0
"05000US35031","McKinley County, New Mexico",1,"Number","Total","3150","Other therapists",35,15,4,15,4,0,0,0,42.86,11.43,42.86,11.43,0,0,0
"05000US35031","McKinley County, New Mexico",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US35031","McKinley County, New Mexico",5,"Number","Women","3150","Other therapists",35,15,4,15,4,0,0,0,42.86,11.43,42.86,11.43,0,0,0
"05000US35035","Otero County, New Mexico",1,"Number","Total","3150","Other therapists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35035","Otero County, New Mexico",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US35035","Otero County, New Mexico",5,"Number","Women","3150","Other therapists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35043","Sandoval County, New Mexico",1,"Number","Total","3150","Other therapists",120,40,80,0,0,0,0,0,33.33,66.67,0,0,0,0,0
"05000US35043","Sandoval County, New Mexico",3,"Number","Men","3150","Other therapists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35043","Sandoval County, New Mexico",5,"Number","Women","3150","Other therapists",105,40,60,0,0,0,0,0,38.1,57.14,0,0,0,0,0
"05000US35045","San Juan County, New Mexico",1,"Number","Total","3150","Other therapists",40,4,30,0,4,4,0,0,10,75,0,10,10,0,0
"05000US35045","San Juan County, New Mexico",3,"Number","Men","3150","Other therapists",15,0,15,0,0,0,0,0,0,100,0,0,0,0,0
"05000US35045","San Juan County, New Mexico",5,"Number","Women","3150","Other therapists",25,4,15,0,4,4,0,0,16,60,0,16,16,0,0
"05000US35049","Santa Fe County, New Mexico",1,"Number","Total","3150","Other therapists",345,55,280,4,0,0,0,10,15.94,81.16,1.16,0,0,0,2.9
"05000US35049","Santa Fe County, New Mexico",3,"Number","Men","3150","Other therapists",40,4,40,0,0,0,0,0,10,100,0,0,0,0,0
"05000US35049","Santa Fe County, New Mexico",5,"Number","Women","3150","Other therapists",310,50,240,4,0,0,0,10,16.13,77.42,1.29,0,0,0,3.23
"05000US35061","Valencia County, New Mexico",1,"Number","Total","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US35061","Valencia County, New Mexico",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US35061","Valencia County, New Mexico",5,"Number","Women","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US36001","Albany County, New York",1,"Number","Total","3150","Other therapists",485,0,465,0,0,15,0,0,0,95.88,0,0,3.09,0,0
"05000US36001","Albany County, New York",3,"Number","Men","3150","Other therapists",65,0,65,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36001","Albany County, New York",5,"Number","Women","3150","Other therapists",420,0,400,0,0,15,0,0,0,95.24,0,0,3.57,0,0
"05000US36005","Bronx County, New York",1,"Number","Total","3150","Other therapists",1505,380,440,360,0,235,0,85,25.25,29.24,23.92,0,15.61,0,5.65
"05000US36005","Bronx County, New York",3,"Number","Men","3150","Other therapists",505,120,120,140,0,80,0,45,23.76,23.76,27.72,0,15.84,0,8.91
"05000US36005","Bronx County, New York",5,"Number","Women","3150","Other therapists",1000,260,320,220,0,155,0,40,26,32,22,0,15.5,0,4
"05000US36007","Broome County, New York",1,"Number","Total","3150","Other therapists",255,40,180,25,0,0,0,4,15.69,70.59,9.8,0,0,0,1.57
"05000US36007","Broome County, New York",3,"Number","Men","3150","Other therapists",70,0,50,25,0,0,0,0,0,71.43,35.71,0,0,0,0
"05000US36007","Broome County, New York",5,"Number","Women","3150","Other therapists",185,40,135,0,0,0,0,4,21.62,72.97,0,0,0,0,2.16
"05000US36009","Cattaraugus County, New York",1,"Number","Total","3150","Other therapists",100,0,100,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36009","Cattaraugus County, New York",3,"Number","Men","3150","Other therapists",25,0,25,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36009","Cattaraugus County, New York",5,"Number","Women","3150","Other therapists",75,0,75,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36011","Cayuga County, New York",1,"Number","Total","3150","Other therapists",20,0,20,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36011","Cayuga County, New York",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US36011","Cayuga County, New York",5,"Number","Women","3150","Other therapists",20,0,20,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36013","Chautauqua County, New York",1,"Number","Total","3150","Other therapists",190,0,190,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36013","Chautauqua County, New York",3,"Number","Men","3150","Other therapists",45,0,45,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36013","Chautauqua County, New York",5,"Number","Women","3150","Other therapists",150,0,150,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36015","Chemung County, New York",1,"Number","Total","3150","Other therapists",105,0,105,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36015","Chemung County, New York",3,"Number","Men","3150","Other therapists",30,0,30,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36015","Chemung County, New York",5,"Number","Women","3150","Other therapists",80,0,80,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36019","Clinton County, New York",1,"Number","Total","3150","Other therapists",40,0,40,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36019","Clinton County, New York",3,"Number","Men","3150","Other therapists",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"05000US36019","Clinton County, New York",5,"Number","Women","3150","Other therapists",40,0,40,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36021","Columbia County, New York",1,"Number","Total","3150","Other therapists",65,0,65,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36021","Columbia County, New York",3,"Number","Men","3150","Other therapists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36021","Columbia County, New York",5,"Number","Women","3150","Other therapists",65,0,65,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36027","Dutchess County, New York",1,"Number","Total","3150","Other therapists",345,20,270,30,0,20,0,0,5.8,78.26,8.7,0,5.8,0,0
"05000US36027","Dutchess County, New York",3,"Number","Men","3150","Other therapists",55,0,40,15,0,0,0,0,0,72.73,27.27,0,0,0,0
"05000US36027","Dutchess County, New York",5,"Number","Women","3150","Other therapists",290,20,230,15,0,20,0,0,6.9,79.31,5.17,0,6.9,0,0
"05000US36029","Erie County, New York",1,"Number","Total","3150","Other therapists",1575,80,1440,30,0,4,0,20,5.08,91.43,1.9,0,0.25,0,1.27
"05000US36029","Erie County, New York",3,"Number","Men","3150","Other therapists",275,15,245,0,0,0,0,15,5.45,89.09,0,0,0,0,5.45
"05000US36029","Erie County, New York",5,"Number","Women","3150","Other therapists",1300,65,1195,30,0,4,0,10,5,91.92,2.31,0,0.31,0,0.77
"05000US36033","Franklin County, New York",1,"Number","Total","3150","Other therapists",55,0,55,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36033","Franklin County, New York",3,"Number","Men","3150","Other therapists",4,0,4,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36033","Franklin County, New York",5,"Number","Women","3150","Other therapists",55,0,55,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36035","Fulton County, New York",1,"Number","Total","3150","Other therapists",60,0,60,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36035","Fulton County, New York",3,"Number","Men","3150","Other therapists",10,0,10,0,0,0,0,0,0,100,0,0,0,0,0
"05000US36035","Fulton County, New York",5,"Number","Women","3150","Other therapists",55,0,55,0,0,0,0,0,0,100,0,0,0,0,0
