"STATEFIP","STATE_NAME","OCC","OCCUPATION","OCCUPATION_BROAD","GENDER","TOTAL_POP","HISP-LAT","WHITE","AI-AN","ASIAN-PI","BLACK","TWO-OR-MORE","OTHER","PCT_HISP-LAT","PCT_WHITE","PCT_AI-AN","PCT_ASIAN-PI","PCT_BLACK","PCT_TWO-OR-MORE","PCT_OTHER"
"42","Pennsylvania","2004","Mental health counselors","Mental health counselors","MALE",1475,50,1059,4,79,283,NA,NA,3.39,71.8,0.27,5.36,19.19,NA,NA
"42","Pennsylvania","2005","Rehabilitation counselors","Mental health counselors","MALE",707,170,269,NA,40,161,NA,67,24.05,38.05,NA,5.66,22.77,NA,9.48
"42","Pennsylvania","2003","Marriage and family therapists","Mental health counselors","ALL",2171,37,1926,NA,NA,168,40,NA,1.7,88.71,NA,NA,7.74,1.84,NA
"42","Pennsylvania","2004","Mental health counselors","Mental health counselors","ALL",6436,202,4963,4,190,1014,63,NA,3.14,77.11,0.06,2.95,15.76,0.98,NA
"42","Pennsylvania","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",289,NA,260,NA,NA,29,NA,NA,NA,89.97,NA,NA,10.03,NA,NA
"44","Rhode Island","0000","Total-Pop","Total-Pop","FEMALE",543414,81307,394345,1678,18609,29911,13532,4032,14.96,72.57,0.31,3.42,5.5,2.49,0.74
"44","Rhode Island","0000","Total-Pop","Total-Pop","MALE",513817,82330,367067,1388,17085,29852,12477,3618,16.02,71.44,0.27,3.33,5.81,2.43,0.7
"44","Rhode Island","1822","School psychologists","Psychologists","ALL",370,41,329,NA,NA,NA,NA,NA,11.08,88.92,NA,NA,NA,NA,NA
"44","Rhode Island","0000","Total-Pop","Total-Pop","ALL",1057231,163637,761412,3066,35694,59763,26009,7650,15.48,72.02,0.29,3.38,5.65,2.46,0.72
"44","Rhode Island","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",195,NA,190,NA,NA,NA,5,NA,NA,97.44,NA,NA,NA,2.56,NA
"44","Rhode Island","1821","Clinical and counseling psychologists","Psychologists","ALL",232,29,175,NA,NA,NA,28,NA,12.5,75.43,NA,NA,NA,12.07,NA
"44","Rhode Island","2004","Mental health counselors","Mental health counselors","ALL",628,57,481,NA,81,NA,9,NA,9.08,76.59,NA,12.9,NA,1.43,NA
"44","Rhode Island","2005","Rehabilitation counselors","Mental health counselors","ALL",156,NA,156,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44","Rhode Island","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",322,NA,317,NA,NA,NA,5,NA,NA,98.45,NA,NA,NA,1.55,NA
"44","Rhode Island","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",267,30,208,NA,NA,NA,29,NA,11.24,77.9,NA,NA,NA,10.86,NA
"44","Rhode Island","2003","Marriage and family therapists","Mental health counselors","FEMALE",123,NA,110,NA,NA,NA,NA,13,NA,89.43,NA,NA,NA,NA,10.57
"44","Rhode Island","2004","Mental health counselors","Mental health counselors","FEMALE",364,30,284,NA,41,NA,9,NA,8.24,78.02,NA,11.26,NA,2.47,NA
"44","Rhode Island","2005","Rehabilitation counselors","Mental health counselors","FEMALE",124,NA,124,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44","Rhode Island","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",390,39,256,NA,NA,66,29,NA,10,65.64,NA,NA,16.92,7.44,NA
"44","Rhode Island","1821","Clinical and counseling psychologists","Psychologists","MALE",44,NA,44,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44","Rhode Island","1822","School psychologists","Psychologists","MALE",90,28,62,NA,NA,NA,NA,NA,31.11,68.89,NA,NA,NA,NA,NA
"44","Rhode Island","1825","Other psychologists","Psychologists","ALL",684,225,459,NA,NA,NA,NA,NA,32.89,67.11,NA,NA,NA,NA,NA
"44","Rhode Island","1825","Other psychologists","Psychologists","FEMALE",514,208,306,NA,NA,NA,NA,NA,40.47,59.53,NA,NA,NA,NA,NA
"44","Rhode Island","2003","Marriage and family therapists","Mental health counselors","ALL",199,NA,186,NA,NA,NA,NA,13,NA,93.47,NA,NA,NA,NA,6.53
"44","Rhode Island","1821","Clinical and counseling psychologists","Psychologists","FEMALE",188,29,131,NA,NA,NA,28,NA,15.43,69.68,NA,NA,NA,14.89,NA
"44","Rhode Island","1822","School psychologists","Psychologists","FEMALE",280,13,267,NA,NA,NA,NA,NA,4.64,95.36,NA,NA,NA,NA,NA
"44","Rhode Island","1825","Other psychologists","Psychologists","MALE",170,17,153,NA,NA,NA,NA,NA,10,90,NA,NA,NA,NA,NA
"44","Rhode Island","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",123,9,48,NA,NA,66,NA,NA,7.32,39.02,NA,NA,53.66,NA,NA
"44","Rhode Island","2003","Marriage and family therapists","Mental health counselors","MALE",76,NA,76,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44","Rhode Island","2004","Mental health counselors","Mental health counselors","MALE",264,27,197,NA,40,NA,NA,NA,10.23,74.62,NA,15.15,NA,NA,NA
"44","Rhode Island","2005","Rehabilitation counselors","Mental health counselors","MALE",32,NA,32,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"44","Rhode Island","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",127,NA,127,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45","South Carolina","1822","School psychologists","Psychologists","ALL",605,7,567,NA,NA,21,10,NA,1.16,93.72,NA,NA,3.47,1.65,NA
"45","South Carolina","1825","Other psychologists","Psychologists","ALL",1342,33,1226,NA,NA,83,NA,NA,2.46,91.36,NA,NA,6.18,NA,NA
"45","South Carolina","0000","Total-Pop","Total-Pop","ALL",5020806,285361,3195517,14528,83219,1335231,97527,9423,5.68,63.65,0.29,1.66,26.59,1.94,0.19
"45","South Carolina","1821","Clinical and counseling psychologists","Psychologists","ALL",331,20,203,NA,NA,93,15,NA,6.04,61.33,NA,NA,28.1,4.53,NA
"45","South Carolina","2004","Mental health counselors","Mental health counselors","ALL",1547,60,1095,NA,NA,388,NA,4,3.88,70.78,NA,NA,25.08,NA,0.26
"45","South Carolina","2005","Rehabilitation counselors","Mental health counselors","ALL",592,NA,332,NA,NA,248,12,NA,NA,56.08,NA,NA,41.89,2.03,NA
"45","South Carolina","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",1274,NA,650,NA,NA,555,69,NA,NA,51.02,NA,NA,43.56,5.42,NA
"45","South Carolina","2003","Marriage and family therapists","Mental health counselors","ALL",553,NA,302,NA,23,228,NA,NA,NA,54.61,NA,4.16,41.23,NA,NA
"45","South Carolina","1821","Clinical and counseling psychologists","Psychologists","FEMALE",225,NA,149,NA,NA,76,NA,NA,NA,66.22,NA,NA,33.78,NA,NA
"45","South Carolina","1822","School psychologists","Psychologists","FEMALE",460,7,422,NA,NA,21,10,NA,1.52,91.74,NA,NA,4.57,2.17,NA
"45","South Carolina","1825","Other psychologists","Psychologists","FEMALE",968,33,852,NA,NA,83,NA,NA,3.41,88.02,NA,NA,8.57,NA,NA
"45","South Carolina","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",925,NA,467,NA,NA,403,55,NA,NA,50.49,NA,NA,43.57,5.95,NA
"45","South Carolina","2003","Marriage and family therapists","Mental health counselors","FEMALE",499,NA,248,NA,23,228,NA,NA,NA,49.7,NA,4.61,45.69,NA,NA
"45","South Carolina","2004","Mental health counselors","Mental health counselors","FEMALE",1209,12,871,NA,NA,326,NA,NA,0.99,72.04,NA,NA,26.96,NA,NA
"45","South Carolina","2005","Rehabilitation counselors","Mental health counselors","FEMALE",494,NA,269,NA,NA,213,12,NA,NA,54.45,NA,NA,43.12,2.43,NA
"45","South Carolina","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",172,NA,75,NA,NA,97,NA,NA,NA,43.6,NA,NA,56.4,NA,NA
"45","South Carolina","1821","Clinical and counseling psychologists","Psychologists","MALE",106,20,54,NA,NA,17,15,NA,18.87,50.94,NA,NA,16.04,14.15,NA
"45","South Carolina","1822","School psychologists","Psychologists","MALE",145,NA,145,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45","South Carolina","1825","Other psychologists","Psychologists","MALE",374,NA,374,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45","South Carolina","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",349,NA,183,NA,NA,152,14,NA,NA,52.44,NA,NA,43.55,4.01,NA
"45","South Carolina","2003","Marriage and family therapists","Mental health counselors","MALE",54,NA,54,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"45","South Carolina","2004","Mental health counselors","Mental health counselors","MALE",338,48,224,NA,NA,62,NA,4,14.2,66.27,NA,NA,18.34,NA,1.18
"45","South Carolina","2005","Rehabilitation counselors","Mental health counselors","MALE",98,NA,63,NA,NA,35,NA,NA,NA,64.29,NA,NA,35.71,NA,NA
"45","South Carolina","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",74,NA,14,NA,NA,37,23,NA,NA,18.92,NA,NA,50,31.08,NA
"45","South Carolina","0000","Total-Pop","Total-Pop","FEMALE",2584513,133771,1634165,7001,43998,712327,48135,5116,5.18,63.23,0.27,1.7,27.56,1.86,0.2
"45","South Carolina","0000","Total-Pop","Total-Pop","MALE",2436293,151590,1561352,7527,39221,622904,49392,4307,6.22,64.09,0.31,1.61,25.57,2.03,0.18
"45","South Carolina","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",246,NA,89,NA,NA,134,23,NA,NA,36.18,NA,NA,54.47,9.35,NA
"46","South Dakota","0000","Total-Pop","Total-Pop","FEMALE",431607,15306,354659,36580,6710,7289,10499,564,3.55,82.17,8.48,1.55,1.69,2.43,0.13
"46","South Dakota","0000","Total-Pop","Total-Pop","MALE",439031,17600,358441,36289,6117,10221,9980,383,4.01,81.64,8.27,1.39,2.33,2.27,0.09
"46","South Dakota","2004","Mental health counselors","Mental health counselors","FEMALE",489,NA,489,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"46","South Dakota","1822","School psychologists","Psychologists","ALL",96,NA,96,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"46","South Dakota","1825","Other psychologists","Psychologists","ALL",139,NA,133,6,NA,NA,NA,NA,NA,95.68,4.32,NA,NA,NA,NA
"46","South Dakota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",150,2,141,7,NA,NA,NA,NA,1.33,94,4.67,NA,NA,NA,NA
"46","South Dakota","2003","Marriage and family therapists","Mental health counselors","ALL",137,NA,107,NA,NA,NA,30,NA,NA,78.1,NA,NA,NA,21.9,NA
"46","South Dakota","2004","Mental health counselors","Mental health counselors","ALL",633,NA,633,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"46","South Dakota","2005","Rehabilitation counselors","Mental health counselors","ALL",54,NA,37,17,NA,NA,NA,NA,NA,68.52,31.48,NA,NA,NA,NA
"46","South Dakota","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",94,NA,84,10,NA,NA,NA,NA,NA,89.36,10.64,NA,NA,NA,NA
"46","South Dakota","0000","Total-Pop","Total-Pop","ALL",870638,32906,713100,72869,12827,17510,20479,947,3.78,81.91,8.37,1.47,2.01,2.35,0.11
"46","South Dakota","1822","School psychologists","Psychologists","FEMALE",96,NA,96,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"46","South Dakota","1825","Other psychologists","Psychologists","FEMALE",85,NA,79,6,NA,NA,NA,NA,NA,92.94,7.06,NA,NA,NA,NA
"46","South Dakota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",108,2,106,NA,NA,NA,NA,NA,1.85,98.15,NA,NA,NA,NA,NA
"46","South Dakota","1825","Other psychologists","Psychologists","MALE",54,NA,54,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"46","South Dakota","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",42,NA,35,7,NA,NA,NA,NA,NA,83.33,16.67,NA,NA,NA,NA
"46","South Dakota","2005","Rehabilitation counselors","Mental health counselors","FEMALE",39,NA,22,17,NA,NA,NA,NA,NA,56.41,43.59,NA,NA,NA,NA
"46","South Dakota","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",94,NA,84,10,NA,NA,NA,NA,NA,89.36,10.64,NA,NA,NA,NA
"46","South Dakota","2005","Rehabilitation counselors","Mental health counselors","MALE",15,NA,15,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"46","South Dakota","2003","Marriage and family therapists","Mental health counselors","FEMALE",100,NA,70,NA,NA,NA,30,NA,NA,70,NA,NA,NA,30,NA
"46","South Dakota","2003","Marriage and family therapists","Mental health counselors","MALE",37,NA,37,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"46","South Dakota","2004","Mental health counselors","Mental health counselors","MALE",144,NA,144,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47","Tennessee","1821","Clinical and counseling psychologists","Psychologists","ALL",394,19,291,NA,70,14,NA,NA,4.82,73.86,NA,17.77,3.55,NA,NA
"47","Tennessee","2004","Mental health counselors","Mental health counselors","ALL",1410,16,1182,NA,NA,186,26,NA,1.13,83.83,NA,NA,13.19,1.84,NA
"47","Tennessee","1822","School psychologists","Psychologists","ALL",601,10,523,NA,31,37,NA,NA,1.66,87.02,NA,5.16,6.16,NA,NA
"47","Tennessee","1825","Other psychologists","Psychologists","ALL",2040,15,1743,NA,NA,274,8,NA,0.74,85.44,NA,NA,13.43,0.39,NA
"47","Tennessee","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",1213,NA,900,NA,23,265,25,NA,NA,74.2,NA,1.9,21.85,2.06,NA
"47","Tennessee","1821","Clinical and counseling psychologists","Psychologists","FEMALE",310,19,221,NA,70,NA,NA,NA,6.13,71.29,NA,22.58,NA,NA,NA
"47","Tennessee","0000","Total-Pop","Total-Pop","ALL",6709356,364267,4951244,16890,119327,1114083,131173,12372,5.43,73.8,0.25,1.78,16.6,1.96,0.18
"47","Tennessee","2005","Rehabilitation counselors","Mental health counselors","ALL",489,NA,268,NA,NA,221,NA,NA,NA,54.81,NA,NA,45.19,NA,NA
"47","Tennessee","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",328,NA,293,NA,NA,35,NA,NA,NA,89.33,NA,NA,10.67,NA,NA
"47","Tennessee","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",364,NA,260,NA,NA,104,NA,NA,NA,71.43,NA,NA,28.57,NA,NA
"47","Tennessee","2003","Marriage and family therapists","Mental health counselors","MALE",118,NA,118,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47","Tennessee","2004","Mental health counselors","Mental health counselors","MALE",262,NA,232,NA,NA,22,8,NA,NA,88.55,NA,NA,8.4,3.05,NA
"47","Tennessee","2005","Rehabilitation counselors","Mental health counselors","MALE",241,NA,101,NA,NA,140,NA,NA,NA,41.91,NA,NA,58.09,NA,NA
"47","Tennessee","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",45,NA,45,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47","Tennessee","2003","Marriage and family therapists","Mental health counselors","ALL",524,3,421,NA,NA,92,8,NA,0.57,80.34,NA,NA,17.56,1.53,NA
"47","Tennessee","1822","School psychologists","Psychologists","FEMALE",499,10,421,NA,31,37,NA,NA,2,84.37,NA,6.21,7.41,NA,NA
"47","Tennessee","1825","Other psychologists","Psychologists","FEMALE",1472,15,1175,NA,NA,274,8,NA,1.02,79.82,NA,NA,18.61,0.54,NA
"47","Tennessee","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",849,NA,640,NA,23,161,25,NA,NA,75.38,NA,2.71,18.96,2.94,NA
"47","Tennessee","1821","Clinical and counseling psychologists","Psychologists","MALE",84,NA,70,NA,NA,14,NA,NA,NA,83.33,NA,NA,16.67,NA,NA
"47","Tennessee","0000","Total-Pop","Total-Pop","FEMALE",3436206,171140,2531410,9242,64706,586748,65806,7154,4.98,73.67,0.27,1.88,17.08,1.92,0.21
"47","Tennessee","2005","Rehabilitation counselors","Mental health counselors","FEMALE",248,NA,167,NA,NA,81,NA,NA,NA,67.34,NA,NA,32.66,NA,NA
"47","Tennessee","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",283,NA,248,NA,NA,35,NA,NA,NA,87.63,NA,NA,12.37,NA,NA
"47","Tennessee","0000","Total-Pop","Total-Pop","MALE",3273150,193127,2419834,7648,54621,527335,65367,5218,5.9,73.93,0.23,1.67,16.11,2,0.16
"47","Tennessee","1822","School psychologists","Psychologists","MALE",102,NA,102,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47","Tennessee","1825","Other psychologists","Psychologists","MALE",568,NA,568,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"47","Tennessee","2003","Marriage and family therapists","Mental health counselors","FEMALE",406,3,303,NA,NA,92,8,NA,0.74,74.63,NA,NA,22.66,1.97,NA
"47","Tennessee","2004","Mental health counselors","Mental health counselors","FEMALE",1148,16,950,NA,NA,164,18,NA,1.39,82.75,NA,NA,14.29,1.57,NA
"48","Texas","1825","Other psychologists","Psychologists","MALE",1911,125,1582,NA,122,82,NA,NA,6.54,82.78,NA,6.38,4.29,NA,NA
"48","Texas","2004","Mental health counselors","Mental health counselors","ALL",7005,1836,3939,23,141,934,132,NA,26.21,56.23,0.33,2.01,13.33,1.88,NA
"48","Texas","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",2108,684,955,NA,44,394,31,NA,32.45,45.3,NA,2.09,18.69,1.47,NA
"48","Texas","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",1186,323,647,2,17,185,12,NA,27.23,54.55,0.17,1.43,15.6,1.01,NA
"48","Texas","2003","Marriage and family therapists","Mental health counselors","MALE",557,45,330,NA,NA,155,27,NA,8.08,59.25,NA,NA,27.83,4.85,NA
"48","Texas","2005","Rehabilitation counselors","Mental health counselors","ALL",2516,522,1229,121,48,583,13,NA,20.75,48.85,4.81,1.91,23.17,0.52,NA
"48","Texas","0000","Total-Pop","Total-Pop","ALL",28260856,11116011,11858009,72858,1356064,3331983,483617,42314,39.33,41.96,0.26,4.8,11.79,1.71,0.15
"48","Texas","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",4436,1284,2002,NA,134,937,61,18,28.94,45.13,NA,3.02,21.12,1.38,0.41
"48","Texas","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",1344,273,689,NA,44,307,31,NA,20.31,51.26,NA,3.27,22.84,2.31,NA
"48","Texas","1821","Clinical and counseling psychologists","Psychologists","MALE",650,42,525,NA,NA,83,NA,NA,6.46,80.77,NA,NA,12.77,NA,NA
"48","Texas","1822","School psychologists","Psychologists","MALE",340,75,237,NA,28,NA,NA,NA,22.06,69.71,NA,8.24,NA,NA,NA
"48","Texas","1821","Clinical and counseling psychologists","Psychologists","ALL",1899,213,1359,NA,15,312,NA,NA,11.22,71.56,NA,0.79,16.43,NA,NA
"48","Texas","1822","School psychologists","Psychologists","ALL",2268,348,1612,NA,73,199,36,NA,15.34,71.08,NA,3.22,8.77,1.59,NA
"48","Texas","1825","Other psychologists","Psychologists","ALL",7424,883,5398,NA,290,787,48,18,11.89,72.71,NA,3.91,10.6,0.65,0.24
"48","Texas","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",5622,1607,2649,2,151,1122,73,18,28.58,47.12,0.04,2.69,19.96,1.3,0.32
"48","Texas","2003","Marriage and family therapists","Mental health counselors","ALL",2309,350,1475,17,36,404,27,NA,15.16,63.88,0.74,1.56,17.5,1.17,NA
"48","Texas","1821","Clinical and counseling psychologists","Psychologists","FEMALE",1249,171,834,NA,15,229,NA,NA,13.69,66.77,NA,1.2,18.33,NA,NA
"48","Texas","1822","School psychologists","Psychologists","FEMALE",1928,273,1375,NA,45,199,36,NA,14.16,71.32,NA,2.33,10.32,1.87,NA
"48","Texas","1825","Other psychologists","Psychologists","FEMALE",5513,758,3816,NA,168,705,48,18,13.75,69.22,NA,3.05,12.79,0.87,0.33
"48","Texas","2003","Marriage and family therapists","Mental health counselors","FEMALE",1752,305,1145,17,36,249,NA,NA,17.41,65.35,0.97,2.05,14.21,NA,NA
"48","Texas","2005","Rehabilitation counselors","Mental health counselors","FEMALE",2024,442,875,121,48,525,13,NA,21.84,43.23,5.98,2.37,25.94,0.64,NA
"48","Texas","0000","Total-Pop","Total-Pop","FEMALE",14228060,5521437,5983116,36661,699066,1722894,244149,20737,38.81,42.05,0.26,4.91,12.11,1.72,0.15
"48","Texas","0000","Total-Pop","Total-Pop","MALE",14032796,5594574,5874893,36197,656998,1609089,239468,21577,39.87,41.87,0.26,4.68,11.47,1.71,0.15
"48","Texas","2004","Mental health counselors","Mental health counselors","MALE",1466,284,723,NA,NA,348,111,NA,19.37,49.32,NA,NA,23.74,7.57,NA
"48","Texas","2005","Rehabilitation counselors","Mental health counselors","MALE",492,80,354,NA,NA,58,NA,NA,16.26,71.95,NA,NA,11.79,NA,NA
"48","Texas","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",764,411,266,NA,NA,87,NA,NA,53.8,34.82,NA,NA,11.39,NA,NA
"48","Texas","2004","Mental health counselors","Mental health counselors","FEMALE",5539,1552,3216,23,141,586,21,NA,28.02,58.06,0.42,2.55,10.58,0.38,NA
"49","Utah","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",933,43,800,NA,NA,NA,90,NA,4.61,85.74,NA,NA,NA,9.65,NA
"49","Utah","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",307,NA,271,11,NA,NA,25,NA,NA,88.27,3.58,NA,NA,8.14,NA
"49","Utah","2003","Marriage and family therapists","Mental health counselors","ALL",214,NA,214,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"49","Utah","2005","Rehabilitation counselors","Mental health counselors","ALL",394,26,268,9,74,NA,17,NA,6.6,68.02,2.28,18.78,NA,4.31,NA
"49","Utah","1821","Clinical and counseling psychologists","Psychologists","FEMALE",124,NA,111,NA,NA,NA,13,NA,NA,89.52,NA,NA,NA,10.48,NA
"49","Utah","1822","School psychologists","Psychologists","FEMALE",229,25,204,NA,NA,NA,NA,NA,10.92,89.08,NA,NA,NA,NA,NA
"49","Utah","2004","Mental health counselors","Mental health counselors","ALL",1277,115,1134,NA,NA,NA,28,NA,9.01,88.8,NA,NA,NA,2.19,NA
"49","Utah","0000","Total-Pop","Total-Pop","ALL",3096848,435320,2425243,28669,94652,34459,73298,5207,14.06,78.31,0.93,3.06,1.11,2.37,0.17
"49","Utah","1825","Other psychologists","Psychologists","ALL",1217,35,1101,NA,NA,NA,81,NA,2.88,90.47,NA,NA,NA,6.66,NA
"49","Utah","2005","Rehabilitation counselors","Mental health counselors","FEMALE",232,NA,158,NA,74,NA,NA,NA,NA,68.1,NA,31.9,NA,NA,NA
"49","Utah","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",246,NA,210,11,NA,NA,25,NA,NA,85.37,4.47,NA,NA,10.16,NA
"49","Utah","1821","Clinical and counseling psychologists","Psychologists","MALE",83,NA,83,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"49","Utah","1822","School psychologists","Psychologists","MALE",160,NA,145,NA,15,NA,NA,NA,NA,90.62,NA,9.38,NA,NA,NA
"49","Utah","1825","Other psychologists","Psychologists","MALE",519,NA,438,NA,NA,NA,81,NA,NA,84.39,NA,NA,NA,15.61,NA
"49","Utah","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",336,43,293,NA,NA,NA,NA,NA,12.8,87.2,NA,NA,NA,NA,NA
"49","Utah","2003","Marriage and family therapists","Mental health counselors","MALE",129,NA,129,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"49","Utah","2004","Mental health counselors","Mental health counselors","MALE",570,115,455,NA,NA,NA,NA,NA,20.18,79.82,NA,NA,NA,NA,NA
"49","Utah","2005","Rehabilitation counselors","Mental health counselors","MALE",162,26,110,9,NA,NA,17,NA,16.05,67.9,5.56,NA,NA,10.49,NA
"49","Utah","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",61,NA,61,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"49","Utah","2004","Mental health counselors","Mental health counselors","FEMALE",707,NA,679,NA,NA,NA,28,NA,NA,96.04,NA,NA,NA,3.96,NA
"49","Utah","1821","Clinical and counseling psychologists","Psychologists","ALL",207,NA,194,NA,NA,NA,13,NA,NA,93.72,NA,NA,NA,6.28,NA
"49","Utah","1822","School psychologists","Psychologists","ALL",389,25,349,NA,15,NA,NA,NA,6.43,89.72,NA,3.86,NA,NA,NA
"49","Utah","2003","Marriage and family therapists","Mental health counselors","FEMALE",85,NA,85,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"49","Utah","0000","Total-Pop","Total-Pop","FEMALE",1537979,212063,1208367,14569,49757,14867,35695,2661,13.79,78.57,0.95,3.24,0.97,2.32,0.17
"49","Utah","0000","Total-Pop","Total-Pop","MALE",1558869,223257,1216876,14100,44895,19592,37603,2546,14.32,78.06,0.9,2.88,1.26,2.41,0.16
"49","Utah","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",597,NA,507,NA,NA,NA,90,NA,NA,84.92,NA,NA,NA,15.08,NA
"49","Utah","1825","Other psychologists","Psychologists","FEMALE",698,35,663,NA,NA,NA,NA,NA,5.01,94.99,NA,NA,NA,NA,NA
"50","Vermont","1821","Clinical and counseling psychologists","Psychologists","FEMALE",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","1821","Clinical and counseling psychologists","Psychologists","MALE",62,NA,62,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","1822","School psychologists","Psychologists","MALE",26,NA,26,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",77,NA,77,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","2003","Marriage and family therapists","Mental health counselors","MALE",14,NA,14,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","2004","Mental health counselors","Mental health counselors","MALE",187,NA,187,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","1825","Other psychologists","Psychologists","MALE",143,NA,143,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",121,NA,121,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",359,13,253,NA,38,NA,55,NA,3.62,70.47,NA,10.58,NA,15.32,NA
"50","Vermont","2003","Marriage and family therapists","Mental health counselors","FEMALE",144,NA,144,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"50","Vermont","2004","Mental health counselors","Mental health counselors","FEMALE",602,NA,531,NA,NA,71,NA,NA,NA,88.21,NA,NA,11.79,NA,NA
